,tube_assembly_id,physical_volume,material_volume
11101,TA-06434,11685.3813263,8320.53955896
11102,TA-06434,11685.3813263,8320.53955896
11103,TA-06434,11685.3813263,8320.53955896
11104,TA-06434,11685.3813263,8320.53955896
11105,TA-06434,11685.3813263,8320.53955896
11106,TA-06434,11685.3813263,8320.53955896
11107,TA-06434,11685.3813263,8320.53955896
11108,TA-06434,11685.3813263,8320.53955896
11109,TA-06436,21390.1895465,15230.8181757
11110,TA-06436,21390.1895465,15230.8181757
11111,TA-06436,21390.1895465,15230.8181757
11112,TA-06436,21390.1895465,15230.8181757
11113,TA-06436,21390.1895465,15230.8181757
11114,TA-06438,43770.6656461,27469.0371852
11115,TA-06438,43770.6656461,27469.0371852
11116,TA-06438,43770.6656461,27469.0371852
11117,TA-06438,43770.6656461,27469.0371852
11118,TA-06438,43770.6656461,27469.0371852
11119,TA-06438,43770.6656461,27469.0371852
11120,TA-06438,43770.6656461,27469.0371852
11121,TA-06438,43770.6656461,27469.0371852
11122,TA-06439,44760.9521992,28090.5086147
11123,TA-06439,44760.9521992,28090.5086147
11124,TA-06439,44760.9521992,28090.5086147
11125,TA-06439,44760.9521992,28090.5086147
11126,TA-06439,44760.9521992,28090.5086147
11127,TA-06439,44760.9521992,28090.5086147
11128,TA-06439,44760.9521992,28090.5086147
11129,TA-06439,44760.9521992,28090.5086147
11130,TA-06444,44760.9521992,21712.4371563
11131,TA-06444,44760.9521992,21712.4371563
11132,TA-06444,44760.9521992,21712.4371563
11133,TA-06444,44760.9521992,21712.4371563
11134,TA-06444,44760.9521992,21712.4371563
11135,TA-06444,44760.9521992,21712.4371563
11136,TA-06444,44760.9521992,21712.4371563
11137,TA-06444,44760.9521992,21712.4371563
11138,TA-06445,27728.0234862,13450.1823092
11139,TA-06445,27728.0234862,13450.1823092
11140,TA-06445,27728.0234862,13450.1823092
11141,TA-06445,27728.0234862,13450.1823092
11142,TA-06445,27728.0234862,13450.1823092
11143,TA-06445,27728.0234862,13450.1823092
11144,TA-06445,27728.0234862,13450.1823092
11145,TA-06445,27728.0234862,13450.1823092
11146,TA-06446,4484.3998316,2964.23309785
11147,TA-06446,4484.3998316,2964.23309785
11148,TA-06446,4484.3998316,2964.23309785
11149,TA-06446,4484.3998316,2964.23309785
11150,TA-06446,4484.3998316,2964.23309785
11151,TA-06446,4484.3998316,2964.23309785
11152,TA-06446,4484.3998316,2964.23309785
11153,TA-06446,4484.3998316,2964.23309785
11154,TA-06447,737265.657418,429346.474715
11155,TA-06448,737265.657418,429346.474715
11156,TA-06449,1226446.66234,714220.912915
11157,TA-06456,176334.202726,154168.750736
11158,TA-06458,10100.9228414,4899.70926979
11159,TA-06458,10100.9228414,4899.70926979
11160,TA-06458,10100.9228414,4899.70926979
11161,TA-06458,10100.9228414,4899.70926979
11162,TA-06458,10100.9228414,4899.70926979
11163,TA-06458,10100.9228414,4899.70926979
11164,TA-06458,10100.9228414,4899.70926979
11165,TA-06458,10100.9228414,4899.70926979
11166,TA-06459,1597141.97412,1495075.56364
11167,TA-06460,7473.99971934,4087.18690958
11168,TA-06460,7473.99971934,4087.18690958
11169,TA-06460,7473.99971934,4087.18690958
11170,TA-06461,2847.23798832,1557.0235846
11171,TA-06461,2847.23798832,1557.0235846
11172,TA-06461,2847.23798832,1557.0235846
11173,TA-06461,2847.23798832,1557.0235846
11174,TA-06461,2847.23798832,1557.0235846
11175,TA-06461,2847.23798832,1557.0235846
11176,TA-06461,2847.23798832,1557.0235846
11177,TA-06461,2847.23798832,1557.0235846
11178,TA-06466,109448.815485,77207.7810546
11179,TA-06467,149352.029464,105356.451231
11180,TA-06470,8516.46435648,5344.65429395
11181,TA-06471,8714.5216671,5468.94857986
11182,TA-06474,58166.0067866,42171.9229677
11183,TA-06474,58166.0067866,42171.9229677
11184,TA-06474,58166.0067866,42171.9229677
11185,TA-06474,58166.0067866,42171.9229677
11186,TA-06474,58166.0067866,42171.9229677
11187,TA-06474,58166.0067866,42171.9229677
11188,TA-06474,58166.0067866,42171.9229677
11189,TA-06474,58166.0067866,42171.9229677
11190,TA-06476,181306.269865,118331.427203
11191,TA-06477,12826.0330647,8767.25243585
11192,TA-06478,13396.0789786,9156.90809967
11193,TA-06483,2420.15229007,1033.11714236
11194,TA-06484,291736.83109,270480.069068
11195,TA-06496,9751.79010999,6446.03070486
11196,TA-06496,9751.79010999,6446.03070486
11197,TA-06496,9751.79010999,6446.03070486
11198,TA-06496,9751.79010999,6446.03070486
11199,TA-06496,9751.79010999,6446.03070486
11200,TA-06496,9751.79010999,6446.03070486
11201,TA-06496,9751.79010999,6446.03070486
11202,TA-06497,11175.4091042,7387.05708513
11203,TA-06497,11175.4091042,7387.05708513
11204,TA-06497,11175.4091042,7387.05708513
11205,TA-06497,11175.4091042,7387.05708513
11206,TA-06497,11175.4091042,7387.05708513
11207,TA-06497,11175.4091042,7387.05708513
11208,TA-06497,11175.4091042,7387.05708513
11209,TA-06498,3630.22843511,1985.20507037
11210,TA-06499,99314.6659031,85115.6724185
11211,TA-06503,72125.8484154,37960.585343
11212,TA-06504,11487.3240157,7209.06858254
11213,TA-06504,11487.3240157,7209.06858254
11214,TA-06504,11487.3240157,7209.06858254
11215,TA-06504,11487.3240157,7209.06858254
11216,TA-06506,15201.2243729,9844.02978358
11217,TA-06506,15201.2243729,9844.02978358
11218,TA-06506,15201.2243729,9844.02978358
11219,TA-06506,15201.2243729,9844.02978358
11220,TA-06507,13174.3944565,7217.36929865
11221,TA-06508,2311.85287338,1393.49873897
11222,TA-06508,2311.85287338,1393.49873897
11223,TA-06508,2311.85287338,1393.49873897
11224,TA-06508,2311.85287338,1393.49873897
11225,TA-06508,2311.85287338,1393.49873897
11226,TA-06508,2311.85287338,1393.49873897
11227,TA-06508,2311.85287338,1393.49873897
11228,TA-06508,2311.85287338,1393.49873897
11229,TA-06509,4243.67513744,2557.92919209
11230,TA-06509,4243.67513744,2557.92919209
11231,TA-06509,4243.67513744,2557.92919209
11232,TA-06509,4243.67513744,2557.92919209
11233,TA-06509,4243.67513744,2557.92919209
11234,TA-06509,4243.67513744,2557.92919209
11235,TA-06509,4243.67513744,2557.92919209
11236,TA-06509,4243.67513744,2557.92919209
11237,TA-06513,5953.8128794,3855.5783319
11238,TA-06513,5953.8128794,3855.5783319
11239,TA-06513,5953.8128794,3855.5783319
11240,TA-06513,5953.8128794,3855.5783319
11241,TA-06513,5953.8128794,3855.5783319
11242,TA-06513,5953.8128794,3855.5783319
11243,TA-06513,5953.8128794,3855.5783319
11244,TA-06513,5953.8128794,3855.5783319
11245,TA-06514,11654.2720192,8822.71529065
11246,TA-06515,23086.8595164,13991.2720852
11247,TA-06516,23086.8595164,13991.2720852
11248,TA-06520,23964.9345845,15039.6085946
11249,TA-06520,23964.9345845,15039.6085946
11250,TA-06520,23964.9345845,15039.6085946
11251,TA-06520,23964.9345845,15039.6085946
11252,TA-06520,23964.9345845,15039.6085946
11253,TA-06520,23964.9345845,15039.6085946
11254,TA-06520,23964.9345845,15039.6085946
11255,TA-06520,23964.9345845,15039.6085946
11256,TA-06521,6535.89125032,4101.71143489
11257,TA-06521,6535.89125032,4101.71143489
11258,TA-06521,6535.89125032,4101.71143489
11259,TA-06521,6535.89125032,4101.71143489
11260,TA-06521,6535.89125032,4101.71143489
11261,TA-06521,6535.89125032,4101.71143489
11262,TA-06521,6535.89125032,4101.71143489
11263,TA-06521,6535.89125032,4101.71143489
11264,TA-06522,12081.4959476,7581.95144026
11265,TA-06522,12081.4959476,7581.95144026
11266,TA-06522,12081.4959476,7581.95144026
11267,TA-06522,12081.4959476,7581.95144026
11268,TA-06522,12081.4959476,7581.95144026
11269,TA-06522,12081.4959476,7581.95144026
11270,TA-06522,12081.4959476,7581.95144026
11271,TA-06522,12081.4959476,7581.95144026
11272,TA-06524,61279.9357534,28318.3456319
11273,TA-06524,61279.9357534,28318.3456319
11274,TA-06524,61279.9357534,28318.3456319
11275,TA-06524,61279.9357534,28318.3456319
11276,TA-06524,61279.9357534,28318.3456319
11277,TA-06525,633.384348872,328.059242055
11278,TA-06525,633.384348872,328.059242055
11279,TA-06525,633.384348872,328.059242055
11280,TA-06525,633.384348872,328.059242055
11281,TA-06525,633.384348872,328.059242055
11282,TA-06525,633.384348872,328.059242055
11283,TA-06525,633.384348872,328.059242055
11284,TA-06525,633.384348872,328.059242055
11285,TA-06527,28502.2956992,17273.1754138
11286,TA-06527,28502.2956992,17273.1754138
11287,TA-06527,28502.2956992,17273.1754138
11288,TA-06527,28502.2956992,17273.1754138
11289,TA-06527,28502.2956992,17273.1754138
11290,TA-06528,36838.6597745,23118.7371785
11291,TA-06528,36838.6597745,23118.7371785
11292,TA-06528,36838.6597745,23118.7371785
11293,TA-06530,2574.74503801,1615.82571678
11294,TA-06539,171013.774195,153700.975444
11295,TA-06551,7545.18066905,4126.11249919
11296,TA-06557,2348.97134036,1552.69352745
11297,TA-06557,2348.97134036,1552.69352745
11298,TA-06557,2348.97134036,1552.69352745
11299,TA-06557,2348.97134036,1552.69352745
11300,TA-06557,2348.97134036,1552.69352745
11301,TA-06557,2348.97134036,1552.69352745
11302,TA-06557,2348.97134036,1552.69352745
11303,TA-06562,21091.6988174,15957.5648463
11304,TA-06562,21091.6988174,15957.5648463
11305,TA-06562,21091.6988174,15957.5648463
11306,TA-06562,21091.6988174,15957.5648463
11307,TA-06563,7545.18066905,4126.11249919
11308,TA-06565,11274.2414099,8335.37541611
11309,TA-06567,392698.296301,372555.495909
11310,TA-06568,16513.9803323,10915.9060111
11311,TA-06568,16513.9803323,10915.9060111
11312,TA-06568,16513.9803323,10915.9060111
11313,TA-06568,16513.9803323,10915.9060111
11314,TA-06568,16513.9803323,10915.9060111
11315,TA-06568,16513.9803323,10915.9060111
11316,TA-06568,16513.9803323,10915.9060111
11317,TA-06568,16513.9803323,10915.9060111
11318,TA-06569,15944.5327346,10539.495459
11319,TA-06569,15944.5327346,10539.495459
11320,TA-06569,15944.5327346,10539.495459
11321,TA-06569,15944.5327346,10539.495459
11322,TA-06569,15944.5327346,10539.495459
11323,TA-06569,15944.5327346,10539.495459
11324,TA-06569,15944.5327346,10539.495459
11325,TA-06569,15944.5327346,10539.495459
11326,TA-06570,1993.06659182,1317.43693238
11327,TA-06579,22960.1826466,18435.3938715
11328,TA-06582,31669.2174436,25428.129478
11329,TA-06583,29294.0261353,23521.0197671
11330,TA-06585,4769.12363043,3152.43837391
11331,TA-06589,766141.708395,733321.568483
11332,TA-06590,108625.415832,93095.2667078
11333,TA-06591,5196.20932868,3434.74628799
11334,TA-06593,6263.9235743,3425.45188612
11335,TA-06593,6263.9235743,3425.45188612
11336,TA-06594,16834.8714023,10565.014302
11337,TA-06594,16834.8714023,10565.014302
11338,TA-06600,19805.7310616,9607.27307802
11339,TA-06600,19805.7310616,9607.27307802
11340,TA-06600,19805.7310616,9607.27307802
11341,TA-06600,19805.7310616,9607.27307802
11342,TA-06600,19805.7310616,9607.27307802
11343,TA-06600,19805.7310616,9607.27307802
11344,TA-06600,19805.7310616,9607.27307802
11345,TA-06600,19805.7310616,9607.27307802
11346,TA-06602,6337.83393971,3074.32738497
11347,TA-06602,6337.83393971,3074.32738497
11348,TA-06602,6337.83393971,3074.32738497
11349,TA-06602,6337.83393971,3074.32738497
11350,TA-06603,2776.05703861,1185.04613389
11351,TA-06606,1708.34279299,934.214150761
11352,TA-06607,37036.7170852,23243.0314644
11353,TA-06607,37036.7170852,23243.0314644
11354,TA-06607,37036.7170852,23243.0314644
11355,TA-06607,37036.7170852,23243.0314644
11356,TA-06607,37036.7170852,23243.0314644
11357,TA-06607,37036.7170852,23243.0314644
11358,TA-06607,37036.7170852,23243.0314644
11359,TA-06607,37036.7170852,23243.0314644
11360,TA-06610,39016.4758905,22526.5780651
11361,TA-06610,39016.4758905,22526.5780651
11362,TA-06610,39016.4758905,22526.5780651
11363,TA-06610,39016.4758905,22526.5780651
11364,TA-06610,39016.4758905,22526.5780651
11365,TA-06610,39016.4758905,22526.5780651
11366,TA-06610,39016.4758905,22526.5780651
11367,TA-06610,39016.4758905,22526.5780651
11368,TA-06618,23964.9345845,17064.1574006
11369,TA-06620,4342.03793219,2374.46096652
11370,TA-06625,59379.7827067,38754.8342368
11371,TA-06626,74422.6609924,48572.7255768
11372,TA-06633,9880.7958424,5413.02697399
11373,TA-06633,9880.7958424,5413.02697399
11374,TA-06633,9880.7958424,5413.02697399
11375,TA-06633,9880.7958424,5413.02697399
11376,TA-06633,9880.7958424,5413.02697399
11377,TA-06633,9880.7958424,5413.02697399
11378,TA-06633,9880.7958424,5413.02697399
11379,TA-06633,9880.7958424,5413.02697399
11380,TA-06634,8740.70401443,4788.44693853
11381,TA-06634,8740.70401443,4788.44693853
11382,TA-06634,8740.70401443,4788.44693853
11383,TA-06634,8740.70401443,4788.44693853
11384,TA-06634,8740.70401443,4788.44693853
11385,TA-06634,8740.70401443,4788.44693853
11386,TA-06634,8740.70401443,4788.44693853
11387,TA-06634,8740.70401443,4788.44693853
11388,TA-06635,24559.1065164,17487.2356832
11389,TA-06636,2989.59988773,1276.2035288
11390,TA-06642,7220.58157714,3739.87535942
11391,TA-06642,7220.58157714,3739.87535942
11392,TA-06642,7220.58157714,3739.87535942
11393,TA-06642,7220.58157714,3739.87535942
11394,TA-06642,7220.58157714,3739.87535942
11395,TA-06642,7220.58157714,3739.87535942
11396,TA-06642,7220.58157714,3739.87535942
11397,TA-06642,7220.58157714,3739.87535942
11398,TA-06653,5552.11407722,2370.09226777
11399,TA-06653,5552.11407722,2370.09226777
11400,TA-06653,5552.11407722,2370.09226777
11401,TA-06653,5552.11407722,2370.09226777
11402,TA-06653,5552.11407722,2370.09226777
11403,TA-06653,5552.11407722,2370.09226777
11404,TA-06653,5552.11407722,2370.09226777
11405,TA-06653,5552.11407722,2370.09226777
11406,TA-06655,33062.6630111,22600.0285013
11407,TA-06655,33062.6630111,22600.0285013
11408,TA-06655,33062.6630111,22600.0285013
11409,TA-06655,33062.6630111,22600.0285013
11410,TA-06655,33062.6630111,22600.0285013
11411,TA-06655,33062.6630111,22600.0285013
11412,TA-06655,33062.6630111,22600.0285013
11413,TA-06655,33062.6630111,22600.0285013
11414,TA-06656,14821.1937636,11213.4239461
11415,TA-06656,14821.1937636,11213.4239461
11416,TA-06656,14821.1937636,11213.4239461
11417,TA-06656,14821.1937636,11213.4239461
11418,TA-06656,14821.1937636,11213.4239461
11419,TA-06656,14821.1937636,11213.4239461
11420,TA-06656,14821.1937636,11213.4239461
11421,TA-06656,14821.1937636,11213.4239461
11422,TA-06659,9110.63628833,5717.53715167
11423,TA-06659,9110.63628833,5717.53715167
11424,TA-06659,9110.63628833,5717.53715167
11425,TA-06661,11883.438637,7457.65715435
11426,TA-06661,11883.438637,7457.65715435
11427,TA-06661,11883.438637,7457.65715435
11428,TA-06663,2064.24754153,1128.84209884
11429,TA-06668,6080.48974917,3937.61191343
11430,TA-06668,6080.48974917,3937.61191343
11431,TA-06668,6080.48974917,3937.61191343
11432,TA-06669,6840.55096782,3747.48021276
11433,TA-06669,6840.55096782,3747.48021276
11434,TA-06669,6840.55096782,3747.48021276
11435,TA-06669,6840.55096782,3747.48021276
11436,TA-06669,6840.55096782,3747.48021276
11437,TA-06669,6840.55096782,3747.48021276
11438,TA-06669,6840.55096782,3747.48021276
11439,TA-06669,6840.55096782,3747.48021276
11440,TA-06672,39413.4048126,24734.5628953
11441,TA-06672,39413.4048126,24734.5628953
11442,TA-06672,39413.4048126,24734.5628953
11443,TA-06672,39413.4048126,24734.5628953
11444,TA-06674,32877.5135622,20632.8514604
11445,TA-06674,32877.5135622,20632.8514604
11446,TA-06674,32877.5135622,20632.8514604
11447,TA-06674,32877.5135622,20632.8514604
11448,TA-06674,32877.5135622,20632.8514604
11449,TA-06674,32877.5135622,20632.8514604
11450,TA-06674,32877.5135622,20632.8514604
11451,TA-06674,32877.5135622,20632.8514604
11452,TA-06675,18748.1767266,14193.0637284
11453,TA-06677,5890.47444451,3550.55843081
11454,TA-06677,5890.47444451,3550.55843081
11455,TA-06677,5890.47444451,3550.55843081
11456,TA-06677,5890.47444451,3550.55843081
11457,TA-06677,5890.47444451,3550.55843081
11458,TA-06677,5890.47444451,3550.55843081
11459,TA-06677,5890.47444451,3550.55843081
11460,TA-06677,5890.47444451,3550.55843081
11461,TA-06679,6207.16661894,3741.44866903
11462,TA-06679,6207.16661894,3741.44866903
11463,TA-06679,6207.16661894,3741.44866903
11464,TA-06679,6207.16661894,3741.44866903
11465,TA-06679,6207.16661894,3741.44866903
11466,TA-06679,6207.16661894,3741.44866903
11467,TA-06679,6207.16661894,3741.44866903
11468,TA-06679,6207.16661894,3741.44866903
11469,TA-06681,3483.6139188,2099.79262037
11470,TA-06681,3483.6139188,2099.79262037
11471,TA-06681,3483.6139188,2099.79262037
11472,TA-06681,3483.6139188,2099.79262037
11473,TA-06681,3483.6139188,2099.79262037
11474,TA-06681,3483.6139188,2099.79262037
11475,TA-06681,3483.6139188,2099.79262037
11476,TA-06681,3483.6139188,2099.79262037
11477,TA-06682,3483.6139188,2099.79262037
11478,TA-06682,3483.6139188,2099.79262037
11479,TA-06682,3483.6139188,2099.79262037
11480,TA-06682,3483.6139188,2099.79262037
11481,TA-06682,3483.6139188,2099.79262037
11482,TA-06682,3483.6139188,2099.79262037
11483,TA-06682,3483.6139188,2099.79262037
11484,TA-06682,3483.6139188,2099.79262037
11485,TA-06685,3926.98296301,2151.33123325
11486,TA-06685,3926.98296301,2151.33123325
11487,TA-06685,3926.98296301,2151.33123325
11488,TA-06685,3926.98296301,2151.33123325
11489,TA-06685,3926.98296301,2151.33123325
11490,TA-06685,3926.98296301,2151.33123325
11491,TA-06685,3926.98296301,2151.33123325
11492,TA-06685,3926.98296301,2151.33123325
11493,TA-06686,8487.35027488,4649.65137509
11494,TA-06686,8487.35027488,4649.65137509
11495,TA-06686,8487.35027488,4649.65137509
11496,TA-06686,8487.35027488,4649.65137509
11497,TA-06686,8487.35027488,4649.65137509
11498,TA-06686,8487.35027488,4649.65137509
11499,TA-06686,8487.35027488,4649.65137509
11500,TA-06686,8487.35027488,4649.65137509
11501,TA-06688,3772.59033452,1610.44731015
11502,TA-06688,3772.59033452,1610.44731015
11503,TA-06688,3772.59033452,1610.44731015
11504,TA-06688,3772.59033452,1610.44731015
11505,TA-06688,3772.59033452,1610.44731015
11506,TA-06688,3772.59033452,1610.44731015
11507,TA-06688,3772.59033452,1610.44731015
11508,TA-06692,443369.04421,420627.172801
11509,TA-06695,8233.99653533,6087.63373086
11510,TA-06707,4840.30458014,2066.23428473
11511,TA-06708,19409.6164404,12180.8400188
11512,TA-06708,19409.6164404,12180.8400188
11513,TA-06712,8612.89491467,5693.20960064
11514,TA-06712,8612.89491467,5693.20960064
11515,TA-06712,8612.89491467,5693.20960064
11516,TA-06712,8612.89491467,5693.20960064
11517,TA-06712,8612.89491467,5693.20960064
11518,TA-06712,8612.89491467,5693.20960064
11519,TA-06712,8612.89491467,5693.20960064
11520,TA-06712,8612.89491467,5693.20960064
11521,TA-06713,8755.25681408,5787.31223867
11522,TA-06713,8755.25681408,5787.31223867
11523,TA-06713,8755.25681408,5787.31223867
11524,TA-06713,8755.25681408,5787.31223867
11525,TA-06713,8755.25681408,5787.31223867
11526,TA-06713,8755.25681408,5787.31223867
11527,TA-06713,8755.25681408,5787.31223867
11528,TA-06713,8755.25681408,5787.31223867
11529,TA-06714,34263.9147365,21502.9114617
11530,TA-06714,34263.9147365,21502.9114617
11531,TA-06714,34263.9147365,21502.9114617
11532,TA-06716,25549.3930694,16033.9628819
11533,TA-06716,25549.3930694,16033.9628819
11534,TA-06716,25549.3930694,16033.9628819
11535,TA-06716,25549.3930694,16033.9628819
11536,TA-06724,83100.026572,62909.7959855
11537,TA-06724,83100.026572,62909.7959855
11538,TA-06724,83100.026572,62909.7959855
11539,TA-06724,83100.026572,62909.7959855
11540,TA-06724,83100.026572,62909.7959855
11541,TA-06724,83100.026572,62909.7959855
11542,TA-06724,83100.026572,62909.7959855
11543,TA-06724,83100.026572,62909.7959855
11544,TA-06728,8043.447317,5316.79904853
11545,TA-06728,8043.447317,5316.79904853
11546,TA-06728,8043.447317,5316.79904853
11547,TA-06728,8043.447317,5316.79904853
11548,TA-06728,8043.447317,5316.79904853
11549,TA-06728,8043.447317,5316.79904853
11550,TA-06728,8043.447317,5316.79904853
11551,TA-06728,8043.447317,5316.79904853
11552,TA-06731,4769.12363043,3152.43837391
11553,TA-06731,4769.12363043,3152.43837391
11554,TA-06731,4769.12363043,3152.43837391
11555,TA-06731,4769.12363043,3152.43837391
11556,TA-06731,4769.12363043,3152.43837391
11557,TA-06731,4769.12363043,3152.43837391
11558,TA-06731,4769.12363043,3152.43837391
11559,TA-06731,4769.12363043,3152.43837391
11560,TA-06740,8541.71396496,5646.15828163
11561,TA-06740,8541.71396496,5646.15828163
11562,TA-06740,8541.71396496,5646.15828163
11563,TA-06740,8541.71396496,5646.15828163
11564,TA-06740,8541.71396496,5646.15828163
11565,TA-06740,8541.71396496,5646.15828163
11566,TA-06740,8541.71396496,5646.15828163
11567,TA-06740,8541.71396496,5646.15828163
11568,TA-06741,45001.9579873,38568.0390646
11569,TA-06742,29357.3645702,20067.2666865
11570,TA-06746,114009.182797,102467.316963
11571,TA-06749,10298.980152,7333.35689942
11572,TA-06750,237139.100218,226980.485483
11573,TA-06751,11104.2281544,8038.67586608
11574,TA-06751,11104.2281544,8038.67586608
11575,TA-06751,11104.2281544,8038.67586608
11576,TA-06751,11104.2281544,8038.67586608
11577,TA-06751,11104.2281544,8038.67586608
11578,TA-06751,11104.2281544,8038.67586608
11579,TA-06751,11104.2281544,8038.67586608
11580,TA-06751,11104.2281544,8038.67586608
11581,TA-06754,16214.6393311,12275.0821435
11582,TA-06759,715977.667965,655306.673006
11583,TA-06760,18748.1767266,14193.0637284
11584,TA-06763,20796.0176147,13050.9000201
11585,TA-06763,20796.0176147,13050.9000201
11586,TA-06763,20796.0176147,13050.9000201
11587,TA-06763,20796.0176147,13050.9000201
11588,TA-06763,20796.0176147,13050.9000201
11589,TA-06763,20796.0176147,13050.9000201
11590,TA-06763,20796.0176147,13050.9000201
11591,TA-06763,20796.0176147,13050.9000201
11592,TA-06765,2064.24754153,1494.36923151
11593,TA-06765,2064.24754153,1494.36923151
11594,TA-06765,2064.24754153,1494.36923151
11595,TA-06765,2064.24754153,1494.36923151
11596,TA-06765,2064.24754153,1494.36923151
11597,TA-06765,2064.24754153,1494.36923151
11598,TA-06765,2064.24754153,1494.36923151
11599,TA-06765,2064.24754153,1494.36923151
11600,TA-06767,1138.89519533,824.479576008
11601,TA-06767,1138.89519533,824.479576008
11602,TA-06767,1138.89519533,824.479576008
11603,TA-06767,1138.89519533,824.479576008
11604,TA-06767,1138.89519533,824.479576008
11605,TA-06767,1138.89519533,824.479576008
11606,TA-06767,1138.89519533,824.479576008
11607,TA-06767,1138.89519533,824.479576008
11608,TA-06774,15646.5275387,11141.0614434
11609,TA-06774,15646.5275387,11141.0614434
11610,TA-06774,15646.5275387,11141.0614434
11611,TA-06774,15646.5275387,11141.0614434
11612,TA-06774,15646.5275387,11141.0614434
11613,TA-06774,15646.5275387,11141.0614434
11614,TA-06774,15646.5275387,11141.0614434
11615,TA-06775,5979.19977547,3952.31079714
11616,TA-06775,5979.19977547,3952.31079714
11617,TA-06775,5979.19977547,3952.31079714
11618,TA-06775,5979.19977547,3952.31079714
11619,TA-06775,5979.19977547,3952.31079714
11620,TA-06775,5979.19977547,3952.31079714
11621,TA-06775,5979.19977547,3952.31079714
11622,TA-06776,5623.29502693,3717.05420207
11623,TA-06777,22295.1290803,16878.2379473
11624,TA-06778,775895.827368,697347.018219
11625,TA-06779,661886.644571,594879.701256
11626,TA-06780,233433.801777,207253.889177
11627,TA-06780,233433.801777,207253.889177
11628,TA-06783,47123.7955561,30935.9580944
11629,TA-06785,3487.86653569,1907.35389114
11630,TA-06789,13396.0789786,8118.39244449
11631,TA-06789,13396.0789786,8118.39244449
11632,TA-06789,13396.0789786,8118.39244449
11633,TA-06789,13396.0789786,8118.39244449
11634,TA-06789,13396.0789786,8118.39244449
11635,TA-06789,13396.0789786,8118.39244449
11636,TA-06789,13396.0789786,8118.39244449
11637,TA-06789,13396.0789786,8118.39244449
11638,TA-06790,23941.9283874,14509.4673476
11639,TA-06790,23941.9283874,14509.4673476
11640,TA-06790,23941.9283874,14509.4673476
11641,TA-06790,23941.9283874,14509.4673476
11642,TA-06790,23941.9283874,14509.4673476
11643,TA-06790,23941.9283874,14509.4673476
11644,TA-06790,23941.9283874,14509.4673476
11645,TA-06790,23941.9283874,14509.4673476
11646,TA-06799,58588.0522706,38238.1031137
11647,TA-06800,64921.8957594,42371.9520989
11648,TA-06802,382215.785327,339349.774586
11649,TA-06803,261651.074519,232306.557099
11650,TA-06803,261651.074519,232306.557099
11651,TA-06803,261651.074519,232306.557099
11652,TA-06803,261651.074519,232306.557099
11653,TA-06809,31293.0550773,19638.4971731
11654,TA-06809,31293.0550773,19638.4971731
11655,TA-06810,40007.5767444,25107.445753
11656,TA-06812,6733.94856094,4226.0057208
11657,TA-06812,6733.94856094,4226.0057208
11658,TA-06814,42978.4364036,26971.8600416
11659,TA-06814,42978.4364036,26971.8600416
11660,TA-06843,791.73043609,477.225595539
11661,TA-06843,791.73043609,477.225595539
11662,TA-06843,791.73043609,477.225595539
11663,TA-06843,791.73043609,477.225595539
11664,TA-06843,791.73043609,477.225595539
11665,TA-06843,791.73043609,477.225595539
11666,TA-06843,791.73043609,477.225595539
11667,TA-06843,791.73043609,477.225595539
11668,TA-06845,886.738088421,204.57265962
11669,TA-06847,492519.669683,471421.008311
11670,TA-06850,11400.9182797,5083.04664803
11671,TA-06850,11400.9182797,5083.04664803
11672,TA-06850,11400.9182797,5083.04664803
11673,TA-06850,11400.9182797,5083.04664803
11674,TA-06850,11400.9182797,5083.04664803
11675,TA-06850,11400.9182797,5083.04664803
11676,TA-06850,11400.9182797,5083.04664803
11677,TA-06850,11400.9182797,5083.04664803
11678,TA-06851,3131.96178715,1712.72594306
11679,TA-06851,3131.96178715,1712.72594306
11680,TA-06851,3131.96178715,1712.72594306
11681,TA-06851,3131.96178715,1712.72594306
11682,TA-06851,3131.96178715,1712.72594306
11683,TA-06851,3131.96178715,1712.72594306
11684,TA-06851,3131.96178715,1712.72594306
11685,TA-06851,3131.96178715,1712.72594306
11686,TA-06852,2847.23798832,1557.0235846
11687,TA-06852,2847.23798832,1557.0235846
11688,TA-06852,2847.23798832,1557.0235846
11689,TA-06852,2847.23798832,1557.0235846
11690,TA-06852,2847.23798832,1557.0235846
11691,TA-06852,2847.23798832,1557.0235846
11692,TA-06852,2847.23798832,1557.0235846
11693,TA-06852,2847.23798832,1557.0235846
11694,TA-06854,11033.0472047,6033.46639033
11695,TA-06854,11033.0472047,6033.46639033
11696,TA-06854,11033.0472047,6033.46639033
11697,TA-06854,11033.0472047,6033.46639033
11698,TA-06854,11033.0472047,6033.46639033
11699,TA-06854,11033.0472047,6033.46639033
11700,TA-06854,11033.0472047,6033.46639033
11701,TA-06854,11033.0472047,6033.46639033
11702,TA-06856,7901.08541759,4320.74044727
11703,TA-06856,7901.08541759,4320.74044727
11704,TA-06856,7901.08541759,4320.74044727
11705,TA-06856,7901.08541759,4320.74044727
11706,TA-06856,7901.08541759,4320.74044727
11707,TA-06856,7901.08541759,4320.74044727
11708,TA-06856,7901.08541759,4320.74044727
11709,TA-06856,7901.08541759,4320.74044727
11710,TA-06860,3131.96178715,2267.31883402
11711,TA-06860,3131.96178715,2267.31883402
11712,TA-06860,3131.96178715,2267.31883402
11713,TA-06860,3131.96178715,2267.31883402
