,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,component_thread_pitch,component_connection_type,component_nominal_size,component_length,component_thread_size,component_end_form
1049,,,,,0.0,0.0,other,C-1856,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER-OIL LIN,,,,,0.0,,,1.0,9999.0,[],[],0.0,9999.0,[]
1050,,,,,0.0,0.0,other,C-0113,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,3.416,9999.0,[],[],0.0,9999.0,[]
1051,,,,,0.0,0.0,other,C-0904,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.668,9999.0,[],[],0.0,9999.0,[]
1052,,,,,0.0,0.0,other,C-0236,other,,,,,,,,,,,,,,,,,,,,0.0,GUSSET,,,,,0.0,,,0.036,9999.0,[],[],0.0,9999.0,[]
1053,,,,,0.0,0.0,other,C-0906,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.087,9999.0,[],[],0.0,9999.0,[]
1054,,,,,0.0,0.0,other,C-0089,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.06,9999.0,[],[],0.0,9999.0,[]
1055,,,,,0.0,0.0,other,C-0300,other,,,,,,,,,,,,,,,,,,,,0.0,BRACKET,,,,,0.0,,,0.068,9999.0,[],[],0.0,9999.0,[]
1056,,,,,0.0,0.0,other,C-1562,other,,,,,,,,,,,,,,,,,,,,0.0,COVER-FRONT HSG,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1057,,,,,0.0,0.0,other,C-0233,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,0.163,9999.0,[],[],0.0,9999.0,[]
1058,,,,,0.0,0.0,other,C-0528,other,,,,,,,,,,,,,,,,,,,,0.0,RETAINER,,,,,0.0,,,0.03,9999.0,[],[],0.0,9999.0,[]
1059,,,,,0.0,0.0,other,C-0725,other,,,,,,,,,,,,,,,,,,,,0.0,BAR,,,,,0.0,,,0.013,9999.0,[],[],0.0,9999.0,[]
1060,,,,,0.0,0.0,other,C-0128,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING AS-PER,,,,,0.0,,,0.158,9999.0,[],[],0.0,9999.0,[]
1061,,,,,0.0,0.0,other,C-1824,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW,,,,,0.0,,,0.749,9999.0,[],[],0.0,9999.0,[]
1062,,,,,0.0,0.0,other,C-0729,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW,,,,,0.0,,,0.631,9999.0,[],[],0.0,9999.0,[]
1063,,,,,0.0,0.0,other,C-0525,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,2.0,9999.0,[],[],0.0,9999.0,[]
1064,,,,,0.0,0.0,other,C-0505,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.539,9999.0,[],[],0.0,9999.0,[]
1065,,,,,0.0,0.0,other,C-0645,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.226,9999.0,[],[],0.0,9999.0,[]
1066,,,,,0.0,0.0,other,C-0812,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.85,9999.0,[],[],0.0,9999.0,[]
1067,,,,,0.0,0.0,other,C-0784,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.1,9999.0,[],[],0.0,9999.0,[]
1068,,,,,0.0,0.0,other,C-2047,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.026,9999.0,[],[],0.0,9999.0,[]
1069,,,,,0.0,0.0,other,C-1674,other,,,,,,,,,,,,,,,,,,,,0.0,NUT-FUEL INJ,,,,,0.0,,,0.035,9999.0,[],[],0.0,9999.0,[]
1070,,,,,0.0,0.0,other,C-1800,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW-90 DEG,,,,,0.0,,,0.853,9999.0,[],[],0.0,9999.0,[]
1071,,,,,0.0,0.0,other,C-0885,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,1.23,9999.0,[],[],0.0,9999.0,[]
1072,,,,,0.0,0.0,other,C-0886,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,1.09,9999.0,[],[],0.0,9999.0,[]
1073,,,,,0.0,0.0,other,C-0887,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,0.9,9999.0,[],[],0.0,9999.0,[]
1074,,,,,0.0,0.0,other,C-0888,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,0.785,9999.0,[],[],0.0,9999.0,[]
1075,,,,,0.0,0.0,other,C-0902,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,5.457,9999.0,[],[],0.0,9999.0,[]
1076,,,,,0.0,0.0,other,C-1558,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,2.95,9999.0,[],[],0.0,9999.0,[]
1077,,,,,0.0,0.0,other,C-0167,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE-O FILLER,,,,,0.0,,,0.27,9999.0,[],[],0.0,9999.0,[]
1078,,,,,0.0,0.0,other,C-0983,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,4.405,9999.0,[],[],0.0,9999.0,[]
1079,,,,,0.0,0.0,other,C-0984,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,4.427,9999.0,[],[],0.0,9999.0,[]
1080,,,,,0.0,0.0,other,C-0868,other,,,,,,,,,,,,,,,,,,,,0.0,NIPPLE AS.-45,,,,,0.0,,,0.022,9999.0,[],[],0.0,9999.0,[]
1081,,,,,0.0,0.0,other,C-0788,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,4.134,9999.0,[],[],0.0,9999.0,[]
1082,,,,,0.0,0.0,other,C-1559,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,2.219,9999.0,[],[],0.0,9999.0,[]
1083,,,,,0.0,0.0,other,C-1971,other,,,,,,,,,,,,,,,,,,,,0.0,PLUG-STOR,,,,,0.0,,,0.044,9999.0,[],[],0.0,9999.0,[]
1084,,,,,0.0,0.0,other,C-1813,other,,,,,,,,,,,,,,,,,,,,0.0,RIVET-BLIND,,,,,0.0,,,0.014,9999.0,[],[],0.0,9999.0,[]
1085,,,,,0.0,0.0,other,C-0375,other,,,,,,,,,,,,,,,,,,,,0.0,NUT-DIRECT INJ,,,,,0.0,,,0.019,9999.0,[],[],0.0,9999.0,[]
1086,,,,,0.0,0.0,other,C-1560,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,6.9,9999.0,[],[],0.0,9999.0,[]
1087,,,,,0.0,0.0,other,C-1933,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW,,,,,0.0,,,0.451,9999.0,[],[],0.0,9999.0,[]
1088,,,,,0.0,0.0,other,C-0024,other,,,,,,,,,,,,,,,,,,,,0.0,BLOCK,,,,,0.0,,,0.509,9999.0,[],[],0.0,9999.0,[]
1089,,,,,0.0,0.0,other,C-0032,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,4.485,9999.0,[],[],0.0,9999.0,[]
1090,,,,,0.0,0.0,other,C-1532,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.291,9999.0,[],[],0.0,9999.0,[]
1091,,,,,0.0,0.0,other,C-1596,other,,,,,,,,,,,,,,,,,,,,0.0,NUT-A/C,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1092,,,,,0.0,0.0,other,C-0109,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.063,9999.0,[],[],0.0,9999.0,[]
1093,,,,,0.0,0.0,other,C-0114,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,2.927,9999.0,[],[],0.0,9999.0,[]
1094,,,,,0.0,0.0,other,C-0116,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE-FLANGE,,,,,0.0,,,0.1,9999.0,[],[],0.0,9999.0,[]
1095,,,,,0.0,0.0,other,C-1310,other,,,,,,,,,,,,,,,,,,,,0.0,WASHER,,,,,0.0,,,0.012,9999.0,[],[],0.0,9999.0,[]
1096,,,,,0.0,0.0,other,C-0136,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE AS.,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1097,,,,,0.0,0.0,other,C-0469,other,,,,,,,,,,,,,,,,,,,,0.0,COLLAR-O-RING,,,,,0.0,,,0.068,9999.0,[],[],0.0,9999.0,[]
1098,,,,,0.0,0.0,other,C-1570,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1099,,,,,0.0,0.0,other,C-1397,other,,,,,,,,,,,,,,,,,,,,0.0,SCREEN,,,,,0.0,,,0.011,9999.0,[],[],0.0,9999.0,[]
1100,,,,,0.0,0.0,other,C-1504,other,,,,,,,,,,,,,,,,,,,,0.0,HANGER-COAT,,,,,0.0,,,0.826,9999.0,[],[],0.0,9999.0,[]
1101,,,,,0.0,0.0,other,C-1541,other,,,,,,,,,,,,,,,,,,,,0.0,CLIP,,,,,0.0,,,0.148,9999.0,[],[],0.0,9999.0,[]
1102,,,,,0.0,0.0,other,C-1573,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1103,,,,,0.0,0.0,other,C-0222,other,,,,,,,,,,,,,,,,,,,,0.0,MANIFOLD,,,,,0.0,,,9.456,9999.0,[],[],0.0,9999.0,[]
1104,,,,,0.0,0.0,other,C-1367,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.155,9999.0,[],[],0.0,9999.0,[]
1105,,,,,0.0,0.0,other,C-1765,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.706,9999.0,[],[],0.0,9999.0,[]
1106,,,,,0.0,0.0,other,C-0280,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS.,,,,,0.0,,,0.614,9999.0,[],[],0.0,9999.0,[]
1107,,,,,0.0,0.0,other,C-1977,other,,,,,,,,,,,,,,,,,,,,0.0,NUT-FULL,,,,,0.0,,,0.005,9999.0,[],[],0.0,9999.0,[]
1108,,,,,0.0,0.0,other,C-1666,other,,,,,,,,,,,,,,,,,,,,0.0,MANIFOLD,,,,,0.0,,,1.719,9999.0,[],[],0.0,9999.0,[]
1109,,,,,0.0,0.0,other,C-0282,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS.,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1110,,,,,0.0,0.0,other,C-1799,other,,,,,,,,,,,,,,,,,,,,0.0,CONNECTOR-SEAL,,,,,0.0,,,0.01,9999.0,[],[],0.0,9999.0,[]
1111,,,,,0.0,0.0,other,C-0326,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.336,9999.0,[],[],0.0,9999.0,[]
1112,,,,,0.0,0.0,other,C-0088,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,6.35,9999.0,[],[],0.0,9999.0,[]
1113,,,,,0.0,0.0,other,C-0310,other,,,,,,,,,,,,,,,,,,,,0.0,SPACER,,,,,0.0,,,0.283,9999.0,[],[],0.0,9999.0,[]
1114,,,,,0.0,0.0,other,C-0373,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.105,9999.0,[],[],0.0,9999.0,[]
1115,,,,,0.0,0.0,other,C-0330,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW,,,,,0.0,,,1.0,9999.0,[],[],0.0,9999.0,[]
1116,,,,,0.0,0.0,other,C-0103,other,,,,,,,,,,,,,,,,,,,,0.0,BLOCK,,,,,0.0,,,1.457,9999.0,[],[],0.0,9999.0,[]
1117,,,,,0.0,0.0,other,C-1737,other,,,,,,,,,,,,,,,,,,,,0.0,SEAL-O-RING,,,,,0.0,,,0.001,9999.0,[],[],0.0,9999.0,[]
1118,,,,,0.0,0.0,other,C-0346,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.04,9999.0,[],[],0.0,9999.0,[]
1119,,,,,0.0,0.0,other,C-0396,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.352,9999.0,[],[],0.0,9999.0,[]
1120,,,,,0.0,0.0,other,C-0349,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE-PIPE,,,,,0.0,,,2.0,9999.0,[],[],0.0,9999.0,[]
1121,,,,,0.0,0.0,other,C-0372,other,,,,,,,,,,,,,,,,,,,,0.0,BRACKET,,,,,0.0,,,0.049,9999.0,[],[],0.0,9999.0,[]
1122,,,,,0.0,0.0,other,C-0576,other,,,,,,,,,,,,,,,,,,,,0.0,CLEAT,,,,,0.0,,,0.019,9999.0,[],[],0.0,9999.0,[]
1123,,,,,0.0,0.0,other,C-1753,other,,,,,,,,,,,,,,,,,,,,0.0,BLOCK,,,,,0.0,,,1.8,9999.0,[],[],0.0,9999.0,[]
1124,,,,,0.0,0.0,other,C-1926,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.188,9999.0,[],[],0.0,9999.0,[]
1125,,,,,0.0,0.0,other,C-1741,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW,,,,,0.0,,,0.749,9999.0,[],[],0.0,9999.0,[]
1126,,,,,0.0,0.0,other,C-0408,other,,,,,,,,,,,,,,,,,,,,0.0,TEE-HYDRAULIC,,,,,0.0,,,2.26,9999.0,[],[],0.0,9999.0,[]
1127,,,,,0.0,0.0,other,C-1387,other,,,,,,,,,,,,,,,,,,,,0.0,FITTING,,,,,0.0,,,0.13,9999.0,[],[],0.0,9999.0,[]
1128,,,,,0.0,0.0,other,C-1528,other,,,,,,,,,,,,,,,,,,,,0.0,BOSS,,,,,0.0,,,0.28,9999.0,[],[],0.0,9999.0,[]
1129,,,,,0.0,0.0,other,C-0540,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE-LOWER,,,,,0.0,,,0.251,9999.0,[],[],0.0,9999.0,[]
1130,,,,,0.0,0.0,other,C-0507,other,,,,,,,,,,,,,,,,,,,,0.0,SCREEN AS.,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1131,,,,,0.0,0.0,other,C-0511,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.225,9999.0,[],[],0.0,9999.0,[]
1132,,,,,0.0,0.0,other,C-0512,other,,,,,,,,,,,,,,,,,,,,0.0,ANGLE AS,,,,,0.0,,,0.18,9999.0,[],[],0.0,9999.0,[]
1133,,,,,0.0,0.0,other,C-0519,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.077,9999.0,[],[],0.0,9999.0,[]
1134,,,,,0.0,0.0,other,C-0324,other,,,,,,,,,,,,,,,,,,,,0.0,PLUG AS.,,,,,0.0,,,0.319,9999.0,[],[],0.0,9999.0,[]
1135,,,,,0.0,0.0,other,C-0614,other,,,,,,,,,,,,,,,,,,,,0.0,HEAD-FLANGED,,,,,0.0,,,0.599,9999.0,[],[],0.0,9999.0,[]
1136,,,,,0.0,0.0,other,C-0524,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE-ONE PIECE,,,,,0.0,,,0.36,9999.0,[],[],0.0,9999.0,[]
1137,,,,,0.0,0.0,other,C-0527,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,1.903,9999.0,[],[],0.0,9999.0,[]
1138,,,,,0.0,0.0,other,C-0530,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.04,9999.0,[],[],0.0,9999.0,[]
1139,,,,,0.0,0.0,other,C-0515,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.019,9999.0,[],[],0.0,9999.0,[]
1140,,,,,0.0,0.0,other,C-0558,other,,,,,,,,,,,,,,,,,,,,0.0,COVER,,,,,0.0,,,0.171,9999.0,[],[],0.0,9999.0,[]
1141,,,,,0.0,0.0,other,C-0559,other,,,,,,,,,,,,,,,,,,,,0.0,BRACKET,,,,,0.0,,,0.034,9999.0,[],[],0.0,9999.0,[]
1142,,,,,0.0,0.0,other,C-0561,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,1.044,9999.0,[],[],0.0,9999.0,[]
1143,,,,,0.0,0.0,other,C-1515,other,,,,,,,,,,,,,,,,,,,,0.0,SHEET,,,,,0.0,,,0.301,9999.0,[],[],0.0,9999.0,[]
1144,,,,,0.0,0.0,other,C-0980,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,0.841,9999.0,[],[],0.0,9999.0,[]
1145,,,,,0.0,0.0,other,C-0564,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,4.312,9999.0,[],[],0.0,9999.0,[]
1146,,,,,0.0,0.0,other,C-0843,other,,,,,,,,,,,,,,,,,,,,0.0,ORIFICE,,,,,0.0,,,0.11,9999.0,[],[],0.0,9999.0,[]
1147,,,,,0.0,0.0,other,C-0588,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.62,9999.0,[],[],0.0,9999.0,[]
1148,,,,,0.0,0.0,other,C-0592,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,1.218,9999.0,[],[],0.0,9999.0,[]
1149,,,,,0.0,0.0,other,C-0563,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.406,9999.0,[],[],0.0,9999.0,[]
1150,,,,,0.0,0.0,other,C-1662,other,,,,,,,,,,,,,,,,,,,,0.0,CAP-ORFS,,,,,0.0,,,0.038,9999.0,[],[],0.0,9999.0,[]
1151,,,,,0.0,0.0,other,C-0241,other,,,,,,,,,,,,,,,,,,,,0.0,PLUG AS-HSH-STO,,,,,0.0,,,0.118,9999.0,[],[],0.0,9999.0,[]
1152,,,,,0.0,0.0,other,C-1321,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.402,9999.0,[],[],0.0,9999.0,[]
1153,,,,,0.0,0.0,other,C-0416,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.06,9999.0,[],[],0.0,9999.0,[]
1154,,,,,0.0,0.0,other,C-1204,other,,,,,,,,,,,,,,,,,,,,0.0,FITTING-FILLER,,,,,0.0,,,1.46,9999.0,[],[],0.0,9999.0,[]
1155,,,,,0.0,0.0,other,C-0610,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,0.516,9999.0,[],[],0.0,9999.0,[]
1156,,,,,0.0,0.0,other,C-0611,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,0.851,9999.0,[],[],0.0,9999.0,[]
1157,,,,,0.0,0.0,other,C-0613,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW-HYDRAULIC,,,,,0.0,,,2.46,9999.0,[],[],0.0,9999.0,[]
1158,,,,,0.0,0.0,other,C-1984,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.15,9999.0,[],[],0.0,9999.0,[]
1159,,,,,0.0,0.0,other,C-0634,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,0.236,9999.0,[],[],0.0,9999.0,[]
1160,,,,,0.0,0.0,other,C-0696,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING (1 BSP),,,,,0.0,,,0.176,9999.0,[],[],0.0,9999.0,[]
1161,,,,,0.0,0.0,other,C-0635,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,9.57,9999.0,[],[],0.0,9999.0,[]
1162,,,,,0.0,0.0,other,C-0068,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE AS,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1163,,,,,0.0,0.0,other,C-0648,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.552,9999.0,[],[],0.0,9999.0,[]
1164,,,,,0.0,0.0,other,C-0650,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.413,9999.0,[],[],0.0,9999.0,[]
1165,,,,,0.0,0.0,other,C-0657,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.182,9999.0,[],[],0.0,9999.0,[]
1166,,,,,0.0,0.0,other,C-0658,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.17,9999.0,[],[],0.0,9999.0,[]
1167,,,,,0.0,0.0,other,C-0536,other,,,,,,,,,,,,,,,,,,,,0.0,SCREEN,,,,,0.0,,,0.16,9999.0,[],[],0.0,9999.0,[]
1168,,,,,0.0,0.0,other,C-1526,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.102,9999.0,[],[],0.0,9999.0,[]
1169,,,,,0.0,0.0,other,C-0430,other,,,,,,,,,,,,,,,,,,,,0.0,WASHER,,,,,0.0,,,0.222,9999.0,[],[],0.0,9999.0,[]
1170,,,,,0.0,0.0,other,C-0127,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING AS-PERM,,,,,0.0,,,0.166,9999.0,[],[],0.0,9999.0,[]
1171,,,,,0.0,0.0,other,C-0091,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING-PERM,,,,,0.0,,,0.164,9999.0,[],[],0.0,9999.0,[]
1172,,,,,0.0,0.0,other,C-0590,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE-CAPTIVE,,,,,0.0,,,0.279,9999.0,[],[],0.0,9999.0,[]
1173,,,,,0.0,0.0,other,C-0125,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING AS-PERM,,,,,0.0,,,0.165,9999.0,[],[],0.0,9999.0,[]
1174,,,,,0.0,0.0,other,C-0397,other,,,,,,,,,,,,,,,,,,,,0.0,ORIFICE AS.-A/C,,,,,0.0,,,0.004,9999.0,[],[],0.0,9999.0,[]
1175,,,,,0.0,0.0,other,C-0892,other,,,,,,,,,,,,,,,,,,,,0.0,CLEAT,,,,,0.0,,,0.055,9999.0,[],[],0.0,9999.0,[]
1176,,,,,0.0,0.0,other,C-0838,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE BLANK,,,,,0.0,,,0.04,9999.0,[],[],0.0,9999.0,[]
1177,,,,,0.0,0.0,other,C-0126,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING AS-PERM,,,,,0.0,,,0.162,9999.0,[],[],0.0,9999.0,[]
1178,,,,,0.0,0.0,other,C-0711,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.493,9999.0,[],[],0.0,9999.0,[]
1179,,,,,0.0,0.0,other,C-0718,other,,,,,,,,,,,,,,,,,,,,0.0,CONNECTOR-WELD,,,,,0.0,,,0.021,9999.0,[],[],0.0,9999.0,[]
1180,,,,,0.0,0.0,other,C-0714,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,0.915,9999.0,[],[],0.0,9999.0,[]
1181,,,,,0.0,0.0,other,C-0721,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,2.719,9999.0,[],[],0.0,9999.0,[]
1182,,,,,0.0,0.0,other,C-0726,other,,,,,,,,,,,,,,,,,,,,0.0,TUBE,,,,,0.0,,,1.327,9999.0,[],[],0.0,9999.0,[]
1183,,,,,0.0,0.0,other,C-0731,other,,,,,,,,,,,,,,,,,,,,0.0,BLOCK,,,,,0.0,,,1.722,9999.0,[],[],0.0,9999.0,[]
1184,,,,,0.0,0.0,other,C-1240,other,,,,,,,,,,,,,,,,,,,,0.0,HEAD-FLANGED,,,,,0.0,,,0.1,9999.0,[],[],0.0,9999.0,[]
1185,,,,,0.0,0.0,other,C-0010,other,,,,,,,,,,,,,,,,,,,,0.0,NUT-FUEL TUBE,,,,,0.0,,,0.01,9999.0,[],[],0.0,9999.0,[]
1186,,,,,0.0,0.0,other,C-0736,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,1.519,9999.0,[],[],0.0,9999.0,[]
1187,,,,,0.0,0.0,other,C-2042,other,,,,,,,,,,,,,,,,,,,,0.0,BOSS,,,,,0.0,,,0.002,9999.0,[],[],0.0,9999.0,[]
1188,,,,,0.0,0.0,other,C-1524,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.339,9999.0,[],[],0.0,9999.0,[]
1189,,,,,0.0,0.0,other,C-1942,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.1,9999.0,[],[],0.0,9999.0,[]
1190,,,,,0.0,0.0,other,C-1424,other,,,,,,,,,,,,,,,,,,,,0.0,COUPLING AS,,,,,0.0,,,0.495,9999.0,[],[],0.0,9999.0,[]
1191,,,,,0.0,0.0,other,C-0047,other,,,,,,,,,,,,,,,,,,,,0.0,BAR,,,,,0.0,,,0.233,9999.0,[],[],0.0,9999.0,[]
1192,,,,,0.0,0.0,other,C-0773,other,,,,,,,,,,,,,,,,,,,,0.0,BLOCK,,,,,0.0,,,2.316,9999.0,[],[],0.0,9999.0,[]
1193,,,,,0.0,0.0,other,C-0779,other,,,,,,,,,,,,,,,,,,,,0.0,FLANGE,,,,,0.0,,,0.37,9999.0,[],[],0.0,9999.0,[]
1194,,,,,0.0,0.0,other,C-0809,other,,,,,,,,,,,,,,,,,,,,0.0,CLEAT,,,,,0.0,,,0.062,9999.0,[],[],0.0,9999.0,[]
1195,,,,,0.0,0.0,other,C-0801,other,,,,,,,,,,,,,,,,,,,,0.0,ELBOW-AIR (CRS),,,,,0.0,,,0.122,9999.0,[],[],0.0,9999.0,[]
1196,,,,,0.0,0.0,other,C-0810,other,,,,,,,,,,,,,,,,,,,,0.0,BLOCK,,,,,0.0,,,2.532,9999.0,[],[],0.0,9999.0,[]
1197,,,,,0.0,0.0,other,C-0866,other,,,,,,,,,,,,,,,,,,,,0.0,NIPPLE AS.-90,,,,,0.0,,,0.019,9999.0,[],[],0.0,9999.0,[]
1198,,,,,0.0,0.0,other,C-2036,other,,,,,,,,,,,,,,,,,,,,0.0,SEAL-O-RING,,,,,0.0,,,0.001,9999.0,[],[],0.0,9999.0,[]
1199,,,,,0.0,0.0,other,C-0811,other,,,,,,,,,,,,,,,,,,,,0.0,BRACKET AS.,,,,,0.0,,,0.0,9999.0,[],[],0.0,9999.0,[]
1200,,,,,0.0,0.0,other,C-0517,other,,,,,,,,,,,,,,,,,,,,0.0,ADAPTER,,,,,0.0,,,0.031,9999.0,[],[],0.0,9999.0,[]
1201,,,,,0.0,0.0,other,C-0929,other,,,,,,,,,,,,,,,,,,,,0.0,PLATE,,,,,0.0,,,0.019,9999.0,[],[],0.0,9999.0,[]
