,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,nominal_sizes,lengths,thread_sizes,connection_types,end_forms,thread_pitches,max_length,min_thread_pitch,min_thread_size
506,,,,,0,0,other,C-0098,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.236,(),(),(),(),(),(),0,9999,9999
507,,,,,0,0,other,C-1787,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,JOINT-T,,,,,0,,FALSE,1.53,(),(),(),(),(),(),0,9999,9999
508,,,,,0,0,other,C-0270,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SPACER,,,,,0,,FALSE,0.037,(),(),(),(),(),(),0,9999,9999
509,,,,,0,0,other,C-0794,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW-HYDRAULIC,,,,,0,,FALSE,12.03,(),(),(),(),(),(),0,9999,9999
510,,,,,0,0,other,C-0733,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW-HYDRAULIC,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
511,,,,,0,0,other,C-0790,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.68,(),(),(),(),(),(),0,9999,9999
512,,,,,0,0,other,C-0235,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PIPE,,,,,0,,FALSE,4.337,(),(),(),(),(),(),0,9999,9999
513,,,,,0,0,other,C-0777,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.685,(),(),(),(),(),(),0,9999,9999
514,,,,,0,0,other,C-1757,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,0.4,(),(),(),(),(),(),0,9999,9999
515,,,,,0,0,other,C-1556,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,4.175,(),(),(),(),(),(),0,9999,9999
516,,,,,0,0,other,C-1401,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.085,(),(),(),(),(),(),0,9999,9999
517,,,,,0,0,other,C-0319,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.778,(),(),(),(),(),(),0,9999,9999
518,,,,,0,0,other,C-1754,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.5,(),(),(),(),(),(),0,9999,9999
519,,,,,0,0,other,C-0230,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,0.216,(),(),(),(),(),(),0,9999,9999
520,,,,,0,0,other,C-0298,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.096,(),(),(),(),(),(),0,9999,9999
521,,,,,0,0,other,C-0299,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.331,(),(),(),(),(),(),0,9999,9999
522,,,,,0,0,other,C-1825,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FILLER,,,,,0,,FALSE,0.445,(),(),(),(),(),(),0,9999,9999
523,,,,,0,0,other,C-1955,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SCREEN AS,,,,,0,,FALSE,0.5,(),(),(),(),(),(),0,9999,9999
524,,,,,0,0,other,C-0713,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ORIFICE,,,,,0,,FALSE,0.222,(),(),(),(),(),(),0,9999,9999
525,,,,,0,0,other,C-0265,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,4.59,(),(),(),(),(),(),0,9999,9999
526,,,,,0,0,other,C-0637,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,3.225,(),(),(),(),(),(),0,9999,9999
527,,,,,0,0,other,C-1923,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING,,,,,0,,FALSE,0.773,(),(),(),(),(),(),0,9999,9999
528,,,,,0,0,other,C-0040,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,1.693,(),(),(),(),(),(),0,9999,9999
529,,,,,0,0,other,C-0715,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER - GAGE,,,,,0,,FALSE,0.131,(),(),(),(),(),(),0,9999,9999
530,,,,,0,0,other,C-1009,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.5,(),(),(),(),(),(),0,9999,9999
531,,,,,0,0,other,C-0861,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NOZZLE,,,,,0,,FALSE,0.005,(),(),(),(),(),(),0,9999,9999
532,,,,,0,0,other,C-0716,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER RING,,,,,0,,FALSE,2.259,(),(),(),(),(),(),0,9999,9999
533,,,,,0,0,other,C-0738,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.442,(),(),(),(),(),(),0,9999,9999
534,,,,,0,0,other,C-0604,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.204,(),(),(),(),(),(),0,9999,9999
535,,,,,0,0,other,C-0760,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SLEEVE-ORFS,,,,,0,,FALSE,0.009,(),(),(),(),(),(),0,9999,9999
536,,,,,0,0,other,C-0883,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE AS.,,,,,0,,FALSE,0.08,(),(),(),(),(),(),0,9999,9999
537,,,,,0,0,other,C-1372,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.1,(),(),(),(),(),(),0,9999,9999
538,,,,,0,0,other,C-0034,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.424,(),(),(),(),(),(),0,9999,9999
539,,,,,0,0,other,C-0724,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE-BULK,,,,,0,,FALSE,0.32,(),(),(),(),(),(),0,9999,9999
540,,,,,0,0,other,C-1581,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,3.433,(),(),(),(),(),(),0,9999,9999
541,,,,,0,0,other,C-1693,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.017,(),(),(),(),(),(),0,9999,9999
542,,,,,0,0,other,C-1755,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS-IN,,,,,0,,FALSE,0.831,(),(),(),(),(),(),0,9999,9999
543,,,,,0,0,other,C-0704,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.28,(),(),(),(),(),(),0,9999,9999
544,,,,,0,0,other,C-0705,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.2,(),(),(),(),(),(),0,9999,9999
545,,,,,0,0,other,C-1822,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.123,(),(),(),(),(),(),0,9999,9999
546,,,,,0,0,other,C-0056,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING,,,,,0,,FALSE,0.004,(),(),(),(),(),(),0,9999,9999
547,,,,,0,0,other,C-1690,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.66,(),(),(),(),(),(),0,9999,9999
548,,,,,0,0,other,C-1856,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-OIL LIN,,,,,0,,FALSE,1,(),(),(),(),(),(),0,9999,9999
549,,,,,0,0,other,C-0113,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,3.416,(),(),(),(),(),(),0,9999,9999
550,,,,,0,0,other,C-0904,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.668,(),(),(),(),(),(),0,9999,9999
551,,,,,0,0,other,C-0236,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,GUSSET,,,,,0,,FALSE,0.036,(),(),(),(),(),(),0,9999,9999
552,,,,,0,0,other,C-0906,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.087,(),(),(),(),(),(),0,9999,9999
553,,,,,0,0,other,C-0089,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.06,(),(),(),(),(),(),0,9999,9999
554,,,,,0,0,other,C-0300,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.068,(),(),(),(),(),(),0,9999,9999
555,,,,,0,0,other,C-1562,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COVER-FRONT HSG,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
556,,,,,0,0,other,C-0233,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.163,(),(),(),(),(),(),0,9999,9999
557,,,,,0,0,other,C-0528,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,RETAINER,,,,,0,,FALSE,0.03,(),(),(),(),(),(),0,9999,9999
558,,,,,0,0,other,C-0725,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BAR,,,,,0,,FALSE,0.013,(),(),(),(),(),(),0,9999,9999
559,,,,,0,0,other,C-0128,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COUPLING AS-PER,,,,,0,,FALSE,0.158,(),(),(),(),(),(),0,9999,9999
560,,,,,0,0,other,C-1824,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.749,(),(),(),(),(),(),0,9999,9999
561,,,,,0,0,other,C-0729,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.631,(),(),(),(),(),(),0,9999,9999
562,,,,,0,0,other,C-0525,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,2,(),(),(),(),(),(),0,9999,9999
563,,,,,0,0,other,C-0505,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.539,(),(),(),(),(),(),0,9999,9999
564,,,,,0,0,other,C-0645,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.226,(),(),(),(),(),(),0,9999,9999
565,,,,,0,0,other,C-0812,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.85,(),(),(),(),(),(),0,9999,9999
566,,,,,0,0,other,C-0784,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.1,(),(),(),(),(),(),0,9999,9999
567,,,,,0,0,other,C-2047,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.026,(),(),(),(),(),(),0,9999,9999
568,,,,,0,0,other,C-1674,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-FUEL INJ,,,,,0,,FALSE,0.035,(),(),(),(),(),(),0,9999,9999
569,,,,,0,0,other,C-1800,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW-90 DEG,,,,,0,,FALSE,0.853,(),(),(),(),(),(),0,9999,9999
570,,,,,0,0,other,C-0885,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,1.23,(),(),(),(),(),(),0,9999,9999
571,,,,,0,0,other,C-0886,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,1.09,(),(),(),(),(),(),0,9999,9999
572,,,,,0,0,other,C-0887,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,0.9,(),(),(),(),(),(),0,9999,9999
573,,,,,0,0,other,C-0888,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,0.785,(),(),(),(),(),(),0,9999,9999
574,,,,,0,0,other,C-0902,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,5.457,(),(),(),(),(),(),0,9999,9999
575,,,,,0,0,other,C-1558,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,2.95,(),(),(),(),(),(),0,9999,9999
576,,,,,0,0,other,C-0167,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE-O FILLER,,,,,0,,FALSE,0.27,(),(),(),(),(),(),0,9999,9999
577,,,,,0,0,other,C-0983,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,4.405,(),(),(),(),(),(),0,9999,9999
578,,,,,0,0,other,C-0984,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,4.427,(),(),(),(),(),(),0,9999,9999
579,,,,,0,0,other,C-0868,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NIPPLE AS.-45,,,,,0,,FALSE,0.022,(),(),(),(),(),(),0,9999,9999
580,,,,,0,0,other,C-0788,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS,,,,,0,,FALSE,4.134,(),(),(),(),(),(),0,9999,9999
581,,,,,0,0,other,C-1559,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,2.219,(),(),(),(),(),(),0,9999,9999
582,,,,,0,0,other,C-1971,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLUG-STOR,,,,,0,,FALSE,0.044,(),(),(),(),(),(),0,9999,9999
583,,,,,0,0,other,C-1813,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,RIVET-BLIND,,,,,0,,FALSE,0.014,(),(),(),(),(),(),0,9999,9999
584,,,,,0,0,other,C-0375,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-DIRECT INJ,,,,,0,,FALSE,0.019,(),(),(),(),(),(),0,9999,9999
585,,,,,0,0,other,C-1560,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,6.9,(),(),(),(),(),(),0,9999,9999
586,,,,,0,0,other,C-1933,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.451,(),(),(),(),(),(),0,9999,9999
587,,,,,0,0,other,C-0024,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BLOCK,,,,,0,,FALSE,0.509,(),(),(),(),(),(),0,9999,9999
588,,,,,0,0,other,C-0032,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,4.485,(),(),(),(),(),(),0,9999,9999
589,,,,,0,0,other,C-1532,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.291,(),(),(),(),(),(),0,9999,9999
590,,,,,0,0,other,C-1596,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-A/C,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
591,,,,,0,0,other,C-0109,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.063,(),(),(),(),(),(),0,9999,9999
592,,,,,0,0,other,C-0114,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,2.927,(),(),(),(),(),(),0,9999,9999
593,,,,,0,0,other,C-0116,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE-FLANGE,,,,,0,,FALSE,0.1,(),(),(),(),(),(),0,9999,9999
594,,,,,0,0,other,C-1310,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,WASHER,,,,,0,,FALSE,0.012,(),(),(),(),(),(),0,9999,9999
595,,,,,0,0,other,C-0136,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE AS.,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
596,,,,,0,0,other,C-0469,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COLLAR-O-RING,,,,,0,,FALSE,0.068,(),(),(),(),(),(),0,9999,9999
597,,,,,0,0,other,C-1570,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
598,,,,,0,0,other,C-1397,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SCREEN,,,,,0,,FALSE,0.011,(),(),(),(),(),(),0,9999,9999
599,,,,,0,0,other,C-1504,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HANGER-COAT,,,,,0,,FALSE,0.826,(),(),(),(),(),(),0,9999,9999
600,,,,,0,0,other,C-1541,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CLIP,,,,,0,,FALSE,0.148,(),(),(),(),(),(),0,9999,9999
601,,,,,0,0,other,C-1573,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
602,,,,,0,0,other,C-0222,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,MANIFOLD,,,,,0,,FALSE,9.456,(),(),(),(),(),(),0,9999,9999
603,,,,,0,0,other,C-1367,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.155,(),(),(),(),(),(),0,9999,9999
604,,,,,0,0,other,C-1765,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.706,(),(),(),(),(),(),0,9999,9999
605,,,,,0,0,other,C-0280,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS.,,,,,0,,FALSE,0.614,(),(),(),(),(),(),0,9999,9999
606,,,,,0,0,other,C-1977,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-FULL,,,,,0,,FALSE,0.005,(),(),(),(),(),(),0,9999,9999
607,,,,,0,0,other,C-1666,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,MANIFOLD,,,,,0,,FALSE,1.719,(),(),(),(),(),(),0,9999,9999
608,,,,,0,0,other,C-0282,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS.,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
609,,,,,0,0,other,C-1799,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CONNECTOR-SEAL,,,,,0,,FALSE,0.01,(),(),(),(),(),(),0,9999,9999
610,,,,,0,0,other,C-0326,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.336,(),(),(),(),(),(),0,9999,9999
611,,,,,0,0,other,C-0088,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,6.35,(),(),(),(),(),(),0,9999,9999
612,,,,,0,0,other,C-0310,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SPACER,,,,,0,,FALSE,0.283,(),(),(),(),(),(),0,9999,9999
613,,,,,0,0,other,C-0373,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.105,(),(),(),(),(),(),0,9999,9999
614,,,,,0,0,other,C-0330,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,1,(),(),(),(),(),(),0,9999,9999
615,,,,,0,0,other,C-0103,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BLOCK,,,,,0,,FALSE,1.457,(),(),(),(),(),(),0,9999,9999
616,,,,,0,0,other,C-1737,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SEAL-O-RING,,,,,0,,FALSE,0.001,(),(),(),(),(),(),0,9999,9999
617,,,,,0,0,other,C-0346,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.04,(),(),(),(),(),(),0,9999,9999
618,,,,,0,0,other,C-0396,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.352,(),(),(),(),(),(),0,9999,9999
619,,,,,0,0,other,C-0349,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE-PIPE,,,,,0,,FALSE,2,(),(),(),(),(),(),0,9999,9999
620,,,,,0,0,other,C-0372,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.049,(),(),(),(),(),(),0,9999,9999
621,,,,,0,0,other,C-0576,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CLEAT,,,,,0,,FALSE,0.019,(),(),(),(),(),(),0,9999,9999
622,,,,,0,0,other,C-1753,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BLOCK,,,,,0,,FALSE,1.8,(),(),(),(),(),(),0,9999,9999
623,,,,,0,0,other,C-1926,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.188,(),(),(),(),(),(),0,9999,9999
624,,,,,0,0,other,C-1741,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.749,(),(),(),(),(),(),0,9999,9999
625,,,,,0,0,other,C-0408,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TEE-HYDRAULIC,,,,,0,,FALSE,2.26,(),(),(),(),(),(),0,9999,9999
626,,,,,0,0,other,C-1387,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING,,,,,0,,FALSE,0.13,(),(),(),(),(),(),0,9999,9999
627,,,,,0,0,other,C-1528,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BOSS,,,,,0,,FALSE,0.28,(),(),(),(),(),(),0,9999,9999
628,,,,,0,0,other,C-0540,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE-LOWER,,,,,0,,FALSE,0.251,(),(),(),(),(),(),0,9999,9999
629,,,,,0,0,other,C-0507,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SCREEN AS.,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
630,,,,,0,0,other,C-0511,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.225,(),(),(),(),(),(),0,9999,9999
631,,,,,0,0,other,C-0512,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ANGLE AS,,,,,0,,FALSE,0.18,(),(),(),(),(),(),0,9999,9999
632,,,,,0,0,other,C-0519,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.077,(),(),(),(),(),(),0,9999,9999
633,,,,,0,0,other,C-0324,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLUG AS.,,,,,0,,FALSE,0.319,(),(),(),(),(),(),0,9999,9999
634,,,,,0,0,other,C-0614,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HEAD-FLANGED,,,,,0,,FALSE,0.599,(),(),(),(),(),(),0,9999,9999
635,,,,,0,0,other,C-0524,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE-ONE PIECE,,,,,0,,FALSE,0.36,(),(),(),(),(),(),0,9999,9999
636,,,,,0,0,other,C-0527,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,1.903,(),(),(),(),(),(),0,9999,9999
637,,,,,0,0,other,C-0530,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.04,(),(),(),(),(),(),0,9999,9999
638,,,,,0,0,other,C-0515,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.019,(),(),(),(),(),(),0,9999,9999
639,,,,,0,0,other,C-0558,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COVER,,,,,0,,FALSE,0.171,(),(),(),(),(),(),0,9999,9999
640,,,,,0,0,other,C-0559,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.034,(),(),(),(),(),(),0,9999,9999
641,,,,,0,0,other,C-0561,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.044,(),(),(),(),(),(),0,9999,9999
642,,,,,0,0,other,C-1515,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SHEET,,,,,0,,FALSE,0.301,(),(),(),(),(),(),0,9999,9999
643,,,,,0,0,other,C-0980,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.841,(),(),(),(),(),(),0,9999,9999
644,,,,,0,0,other,C-0564,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,4.312,(),(),(),(),(),(),0,9999,9999
645,,,,,0,0,other,C-0843,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ORIFICE,,,,,0,,FALSE,0.11,(),(),(),(),(),(),0,9999,9999
646,,,,,0,0,other,C-0588,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.62,(),(),(),(),(),(),0,9999,9999
647,,,,,0,0,other,C-0592,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,1.218,(),(),(),(),(),(),0,9999,9999
648,,,,,0,0,other,C-0563,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.406,(),(),(),(),(),(),0,9999,9999
649,,,,,0,0,other,C-1662,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CAP-ORFS,,,,,0,,FALSE,0.038,(),(),(),(),(),(),0,9999,9999
650,,,,,0,0,other,C-0241,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLUG AS-HSH-STO,,,,,0,,FALSE,0.118,(),(),(),(),(),(),0,9999,9999
651,,,,,0,0,other,C-1321,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.402,(),(),(),(),(),(),0,9999,9999
652,,,,,0,0,other,C-0416,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.06,(),(),(),(),(),(),0,9999,9999
653,,,,,0,0,other,C-1204,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING-FILLER,,,,,0,,FALSE,1.46,(),(),(),(),(),(),0,9999,9999
654,,,,,0,0,other,C-0610,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.516,(),(),(),(),(),(),0,9999,9999
655,,,,,0,0,other,C-0611,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE,,,,,0,,FALSE,0.851,(),(),(),(),(),(),0,9999,9999
